,Ego,Circle,birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
0,23299,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020470499329167943,0.011832333755797867,0.0,0.0,0.21358753977738082,0.26558870049844485,0.07741262557605175,0.0,0.0,0.013545558734027201,0.01252652411191536,0.020090691132318456,0.11173288193648327,0.01999952902790744,0.020428293307945725,0.0,0.0,0.0,0.02937347757716925,0.11696368808760757,0.0,0.004761139805558805,0.003967027063963259,0.0,0.0,0.0,0.0,0.0,0.002293575324372075,0.0014852610373066325,0.0006614570082234475,0.0,0.0,0.0022234731021408866,0.002097304725222937,0.000711169095403823,0.0024184513011272658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04582879868446346,0.0,0.0
1,23299,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914669143521807e-05,0.0009526876688240607,0.0,0.0,0.003731580746954549,0.005935101622818034,0.16586518952598675,0.0,0.0,0.013094456804678462,0.015489173555308168,0.0004418558354650238,0.19526808418174552,0.006505120125600445,0.0032020466647928875,0.0,0.0,0.0,0.004590978071556921,0.139939879301515,0.0,0.001748953563073733,0.0020613138898460787,0.0,0.0,0.0,0.0,0.0,0.156111767693607,0.1808515933030561,0.0014467015180514118,0.0,0.0,0.030322284963014888,0.02873267900277038,0.000914282641131741,0.004659121813305051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038066000815462735,0.0,0.0
2,23299,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002923244117688601,0.001268595775077083,0.0,0.0,0.007193233208810491,0.025734538207169172,0.2361049115260595,0.0,0.0,0.020552396783074123,0.026794386323293843,0.0005605996810355925,0.1946449032645789,0.01590945229273374,0.019935381694135303,0.0,0.0,0.0,0.019203918136604554,0.10650335769723779,0.0,0.006703587885919927,0.00691588335531019,0.0,0.0,0.0,0.0,0.0,0.0008814155698917552,0.0009553262752629768,0.004689659490510247,0.0,0.0,0.0037530724916571344,0.0038229754183628714,0.009056621303036727,0.10510472785420405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834187313542651,0.0,0.0
3,23299,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004064959827950167,0.0023101983248709134,0.0,0.0,0.016645463194353206,0.021709742838956717,0.1490983499853554,0.0,0.0,0.018590138032557938,0.0171463695150289,0.0016311422368165771,0.07343688258559855,0.01593500538214247,0.024625785561476744,0.0,0.0,0.0,0.024602411076760998,0.10703099579015812,0.0,0.15249794613534334,0.20170987205386226,0.0,0.0,0.0,0.0,0.0,0.01877454591555405,0.013841792145460805,0.004216461993426898,0.0,0.0,0.004569532128513985,0.002486496168883783,0.03104461796913235,0.024323475822918363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336627916003262,0.0,0.0
4,23299,1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030698471453098413,0.002292296476345084,0.0,0.0,0.006997965970785951,0.00973771028967074,0.13999742083100808,0.0,0.0,0.028055396280741735,0.038048912050963515,0.00028202011963571167,0.10891647799289603,0.005884291645635172,0.008822004898616748,0.0,0.0,0.0,0.00839610101087292,0.14022152937295018,0.0,0.0926854255771297,0.08331558083333637,0.0,0.0,0.0,0.0,0.0,0.0020546392400286793,0.001802030839739375,0.0982508071507125,0.0,0.0,0.008361128492685823,0.012290118035445436,0.044403897534552025,0.06929833987080021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08957892077091711,0.0,0.0
5,23299,1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015226833206624598,0.006283784877844959,0.0,0.0,0.022609246000842517,0.021980792223114037,0.21584357815711086,0.0,0.0,0.034285528008592255,0.023601294150713048,0.002159818262616199,0.1540112840480055,0.022767376453317237,0.042630877685416776,0.0,0.0,0.0,0.03327937710661985,0.16082383655902355,0.0,0.004890729187964642,0.0032289670343972586,0.0,0.0,0.0,0.0,0.0,0.0033300782674589623,0.00434851957838492,0.08429512983039185,0.0,0.0,0.007569945582329818,0.011480133572842048,0.0037231158849825524,0.007135594523495195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12819830968387372,0.0,0.0
6,23299,1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021925883060973657,0.006083489660872318,0.0,0.0,0.003311225346478793,0.005186284951286354,0.07675981148610003,0.0,0.0,0.00971748780854844,0.013714506651094955,0.00030847598788260596,0.05101244192633488,0.005938645561821271,0.0044400469130616745,0.0,0.0,0.0,0.007086789715165348,0.05951656609119545,0.0,0.0006334938969306602,0.0010429704832921629,0.0,0.0,0.0,0.0,0.0,0.06314643119384913,0.05950586556841194,0.0028097170186362056,0.0,0.0,0.24322849079772865,0.2670882565560885,0.0469410327759981,0.05095153339357511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021357177385037635,0.0,0.0
7,23299,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030929808755224747,0.034710328161463626,0.0,0.0,0.016381045281508366,0.022725177753485086,0.22413606723772067,0.0,0.0,0.020730086851958113,0.01846012349709815,0.0007683321828331774,0.16683163459967415,0.017833271508384447,0.017953411294393304,0.0,0.0,0.0,0.02071418092198624,0.13559559991999445,0.0,0.002044095609987415,0.0028095018661326854,0.0,0.0,0.0,0.0,0.0,0.0024600850521175875,0.0023854980300645322,0.17067875631785637,0.0,0.0,0.005876136812595457,0.005947841287945447,0.003495234636861334,0.007765066911551634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876871550916303,0.0,0.0
8,23299,1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033267064527122206,0.026951036800931295,0.0,0.0,0.004416494503422916,0.010429580024782588,0.3087921296632921,0.0,0.0,0.05205674570996384,0.04110470046281096,0.00039774922205122124,0.16214820902297167,0.0034253375803649923,0.002351984539953394,0.0,0.0,0.0,0.00377633378405278,0.21045914656712297,0.0,0.00107113421904557,0.0003695459456867793,0.0,0.0,0.0,0.0,0.0,0.009429320770077798,0.007023165781672742,0.015529116170923814,0.0,0.0,0.01588375828670976,0.010894586152074297,0.0018543159008148672,0.009607160908642429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10169577733735996,0.0,0.0
9,23299,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004984667247223697,0.0012027697997673698,0.0,0.0,0.00814293459010046,0.011867395157019536,0.08988493551891721,0.0,0.0,0.005833575522893586,0.0034160188709452316,0.0011722894690783404,0.038184361936440585,0.171658018379269,0.22481593203871583,0.0,0.0,0.0,0.2958474163661289,0.10469854814437657,0.0,0.002557090129248552,0.0018670526238829287,0.0,0.0,0.0,0.0,0.0,0.000578062093494149,0.0004010049108595584,0.0005627093623726746,0.0,0.0,0.0009378099468044921,0.0012398410691789436,0.00029637188552917226,0.0014933327389243132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032844062721330176,0.0,0.0
